tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
chess-best-move,3,rts_task_2629efb30267270e1cd69b57,Recursive-Task-Synthesis,4,4,4,4,"Board-search solver that must emit every solution, not just one - matches the print-all-winning-moves requirement.",Implement an N-Queens solver script at `/app/puzzle_queen.py`. The script must be a command-line tool that accepts: - `-n N` : board size (integer) - `-f` : display each solution as a full board with 'Q' and '.' - `-s` : save solutions to `
chess-best-move,4,tw_4289,TerminalWorld-Seeds-Clean,4,4,3,4,Turn a PNG into a grid of discrete cells by reading its pixels - the board-reading step with no OCR to lean on.,"Convert the image file `/app/Mario.png` into a colored ASCII art representation rendered in the terminal using block characters and ANSI terminal color codes. The output should display the image as a grid of colored cells, with each pixel's"
chess-best-move,5,task_000248_5bd4d1d1,TMax-15K,4,4,4,4,"Recover a directed graph from an image, then decide and print a verdict derived from it.",You are a script developer tasked with building a web security utility that validates API gateway routing paths. We are migrating our microservice routing rules into a compiled C++ authorizer. Phase 1: Architecture Extraction We have provid
chess-best-move,6,aspp__pelita-875,SWE-Rebench-Tasks-Clean,4,4,2,3,Parse a textual board layout into a game state and run the move loop over it; board plus moves in one codebase.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. run_background_game breaks when layout= is passed ``` def test_run_background_game_with_layout(): tes
chess-best-move,7,task_000405_db54ffe9,TMax-15K,3,4,3,3,"The graph to build exists only as a picture, so reading the image correctly is the whole difficulty.","You are a script developer building a fast C++ utility for evaluating a static dataflow circuit. Your team lost the original configuration file for the production circuit, but managed to find a screenshot of the textual rules representing t"
chess-best-move,8,burnash__gspread.a8be3b96.func_pm_ctrl_shuffle__o621cgb3,SWE-Smith-Seeds-Clean,3,3,1,3,Letter-plus-digit cell labels parsed into grid indices - the coordinate notation the answer must be written in.,"A1 notation parsing fails with UnboundLocalError When using A1 notation for cell references, the code throws an `UnboundLocalError: local variable 'm' referenced before assignment` error. #### Steps/Code to Reproduce ```python import gsprea"
chess-best-move,9,tw_144971,TerminalWorld-Seeds-Clean,3,4,3,3,"Reason about legal placements on a fixed grid puzzle, stepping a solver rather than guessing.","Use `sudb`, the Sudoku debugger, to step through a Sudoku puzzle and capture the session output to `/app/result.txt`. Run `sudb -r 1` and perform the following in a single session: step forward once, set a breakpoint at cell (8,1) using `br"
chess-best-move,10,axelrod-python__axelrod-1113,SWE-Rebench-Tasks-Clean,3,4,2,3,A strategy makes the wrong move at a given position; correctness of state-to-move selection against a spec.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Newly implemented Gladstein isn't correct Woops we should have checked this on @dmanc's #1110. Using 
circuit-fibsqrt,1,tw_621404,TerminalWorld-Seeds-Clean,5,4,4,5,"Integer floor sqrt by Newton's method implemented on a bare stack machine, checked on inputs including 20000 - half this task, one level up.","Using `gforth`, implement a Forth word `sqrt` that computes the integer (floor) square root of a positive integer using Newton's method. Run it on inputs 100, 144, 200, 20000, and 2000000. Write the five results, one integer per line, to `/"
circuit-fibsqrt,2,tw_713358,TerminalWorld-Seeds-Clean,4,4,4,4,"Fibonacci built from registers, adds and a loop in raw ARM64 assembly - the other half, at a comparably low level.","Write an ARM64 Assembly program that generates and prints the first 10 numbers of the Fibonacci sequence. The source file must be saved as `/app/fibonacci.s` and, when assembled and linked into an executable at `/app/fibonacci`, running it "
circuit-fibsqrt,3,rts_task_7456b58e87defe2142377a5a,Recursive-Task-Synthesis,4,4,4,4,Standalone ARM64 Fibonacci with syscalls only and an exact required output format; no runtime to hide behind.,Write an ARM64 assembly program that prints the first 10 numbers of the Fibonacci sequence. Save the source as `/app/fibonacci.s`. The program must be a standalone ARM64 assembly file using Linux syscalls directly (no C runtime). Build the 
circuit-fibsqrt,4,task_000258_60a61045,TMax-15K,4,4,4,4,"Compile a sequence of operations into the exact encoding a small machine runs, then emulate it to predict the result.","You are an integration developer tasked with creating a tool to test a legacy API endpoint. The API does not accept JSON or XML; instead, it accepts a custom binary payload that acts as bytecode for a small virtual machine on the server. Yo"
circuit-fibsqrt,5,qiskit__qiskit-terra-7952,SWE-Rebench-Tasks-Clean,4,4,2,4,Gate operations sharing a bit get reordered and change the answer - the data-dependency hazard that dominates netlist design.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. `SabreSwap` can reorder operations that depend on the same classical bit ### Environment - **Qiskit T
circuit-fibsqrt,6,rts_task_e22f09d81acdd0f844580eb7,Recursive-Task-Synthesis,4,4,4,4,"GCD in ARM64 assembly: an iterative numeric algorithm expressed purely as compares, branches and subtractions.","Implement a GCD calculator in ARM64 assembly. Place the source at `/app/mcd.s` and compile it to `/app/mcd`. When run, the binary must print: Calculando MCD de 48 y 18 El MCD es: 6 The working directory is `/app`. The environment provides c"
circuit-fibsqrt,7,task_001481_3bacc41d,TMax-15K,4,4,3,4,"Work out an undocumented machine's instruction semantics by experiment, then reproduce them exactly - what reading sim.c demands.","As a release manager preparing for an infrastructure migration, you need to replace a legacy C-based evaluation service with a modern Python WebSocket architecture. The current service relies on an undocumented, stripped binary located at `"
circuit-fibsqrt,8,task_000246_a1b7a5cc,TMax-15K,4,4,4,4,"Implement a bytecode machine in C straight from an opcode spec, with no tolerance for semantic drift.","I need you to develop a small virtual machine utility in C that evaluates mathematical expressions encoded in a custom bytecode. The specification for this bytecode, including the hexadecimal opcode mappings and a required modulo constant f"
circuit-fibsqrt,9,rts_task_b6b02584385fd4ad601f40ce,Recursive-Task-Synthesis,4,4,4,4,"LCM in AArch64 assembly: compose GCD, multiplication and division from instruction-level primitives.","Write an AArch64 assembly program that reads two unsigned integers from `/app/input.txt`, computes their least common multiple, and prints the result to stdout. The exact output format and deliverable artifacts are defined in `/app/rewrite_"
circuit-fibsqrt,10,tw_360407,TerminalWorld-Seeds-Clean,3,4,3,3,Integer-to-decimal conversion in Gforth - repeated division and digit assembly on a machine with only a stack.,Write a Gforth program that converts an integer variable's value to its decimal string representation and writes it as a single line to `/app/test.txt`. The variable should be initialized to `42`. Both positive and negative integers must be
cobol-modernization,1,task_000058_5b337278,TMax-15K,5,3,4,5,Read legacy Python 2 record processor and re-implement in Go with fuzz-verified bit-exact output; the same port-for-parity crux.,"We are currently migrating our legacy data processing pipeline. The old system consists of a monolithic Python 2 script that parses structured timeseries data, calculates rolling averages, and sorts the output. We are modernizing this into "
cobol-modernization,2,task_003546_320d43aa,TMax-15K,5,3,4,5,Translate a Python 2 batch pipeline to Rust and prove equivalence by diffing both programs' outputs to empty.,"I am migrating a legacy data processing pipeline from Python 2 to Rust. I need you to translate the core logic, wrap it in a microservice, expose it via a reverse proxy, and prove that the new system produces identical output. Here is the s"
cobol-modernization,3,task_002827_0428ee83,TMax-15K,5,2,3,4,"Read C++ source and reproduce its exact ordering/tie-break semantics in Python; reading foreign source is the hard part, as with COBOL.",You are a Release Manager preparing for a blue-green deployment of a new microservice. The legacy system currently uses a custom C++ caching component that has been failing to handle memory lifetimes correctly. We have decided to rewrite th
cobol-modernization,4,task_001689_43cd859c,TMax-15K,5,2,4,4,Port a given Python parsing script to C++ with bit-exact stdout under heavy fuzzing; pure semantics-preserving translation.,"You are a platform engineer maintaining a high-throughput CI/CD pipeline. One of our build steps uses a Python script, `/home/user/legacy_hasher.py`, to parse, filter, and hash deployment artifact names from a stream of log lines. Because o"
