tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
chess-best-move,1,games_20260604_004411_001,CalibForge,5,5,5,5,"Read the board from board.png, pick the best move for the side to play, write it to /app/move.txt. Same task, simpler game.","The file /app/board.png contains an image of a tic-tac-toe board. It is currently O's turn to move. Write the best move for O to /app/move.txt in the form ""row,col"" (zero-indexed). For example, top-left is ""0,0"" and bottom-right is ""2,2"". I"
chess-best-move,2,games_20260611_112034_001,CalibForge,5,4,5,5,"Extract the position from a rendered board image then find the best move for the player to move; both halves, exact answer.","/app/goboard.png is an image of a 19×19 Go board. Black stones appear as dark circles, white stones as light circles, placed on a wooden board with grid lines. It is Black's turn. Extract the board position from the image, then install GNU "
chess-best-move,3,games_20260601_053159_001,CalibForge,5,4,5,5,"Segment a 9x9 grid from an image, read every cell, solve it, write the exact result. The image-to-board-state skill, strongly verified.","The file `/app/sudoku.png` contains an image of a Sudoku puzzle. Extract the puzzle grid from the image, solve it, and write the completed 9×9 grid to `/app/solution.txt`. Each row should be written on its own line, with digits 1-9 and no s"
chess-best-move,4,games_20260606_172622_001,CalibForge,4,5,4,4,Drive Stockfish over FEN positions and emit one UCI move per line — the engine half in the same game and notation.,The script `/app/analyze.py` is supposed to read chess positions from `/app/positions.fen` (one FEN per line) and write the best move for each position to `/app/best_moves.txt` (one UCI move per line). Stockfish is installed at `/usr/games/
chess-best-move,5,games_20260416_020953_001,CalibForge,5,4,5,4,"Classify each cell of a board image into numbers, flags or unrevealed, then deduce. Per-cell glyph recognition, like naming pieces.","The file `minesweeper_board.png` contains an image of a partially-revealed minesweeper game board. Each cell shows either a number (indicating how many adjacent mines exist), a flag, or is unrevealed (shown as a raised button). The mine cou"
chess-best-move,6,games_20260612_191200_001,CalibForge,5,4,4,4,Find the grid in a textured board photo and separate dark from light stones; the hardest part of reading a rendered board.,"The file /app/go_board.png contains an image of a 9×9 Go board at the end of a game. The board has a wood-colored background with a grid. Black stones are dark, white stones are light, and empty intersections show only the wood background. "
chess-best-move,7,games_20260615_105532_001,CalibForge,5,4,5,4,Board image plus an engine: determine the side to move and write the single best move to a file. Identical pipeline.,The file go_board.png has an image of a Go (Baduk/Weiqi) board with a game in progress. Determine whose turn it is and use a Go engine to find the best move. Write the single best move for the current player to /app/best_move.txt using stan
chess-best-move,8,task_13538,Terminal-Lego-15k,5,5,4,4,"Build a chess engine with legal move generation, search and evaluation; the only real chess-rules implementation in the pool.",# Chess Engine Implementation Task ## Objective Implement a basic chess engine in Python that can play legal chess moves using a search algorithm and board evaluation function. The engine should be able to evaluate board positions and selec
chess-best-move,9,games_20260611_205750_001,CalibForge,4,3,4,4,"Decode a fixed-cell-size rendering into an exact live/dead grid; the pixel-to-cell-matrix step on its own, checked cell by cell.","The file `/app/oscillator.png` contains an image of a Conway's Game of Life oscillator pattern. Each cell is rendered as a 20×20 pixel square: black squares are live cells, white squares are dead cells. Simulate this pattern under the stand"
chess-best-move,10,games_20260615_143956_001,CalibForge,4,5,4,4,Stockfish analysis across PGN games hunting the biggest evaluation swing; teaches engine scores and mate handling this task needs.,"The file games.pgn contains several chess games in PGN format. Each game has a ""Site"" header with a URL identifying it. Use Stockfish to analyze each game and find the one with the largest single-move evaluation swing — the move where the e"
circuit-fibsqrt,1,software-engineering_20260601_053159_004,CalibForge,5,5,5,5,"Author /app/prog.txt for a provided /app/sim, discovering its instruction format, under a 10,000-line cap. The same task, different function.","/app/sim is a compiled program that reads a file /app/prog.txt and a single integer from stdin, then prints a single integer to stdout. The prog.txt file contains instructions that the simulator executes. Create /app/prog.txt so that when y"
circuit-fibsqrt,2,software-engineering_20260606_153537_004,CalibForge,5,5,5,5,"Program a documented toy machine to compute a number-theoretic function inside a 200-line and 500,000-step budget. Same budgeted-codegen problem.","A stack-based virtual machine lives at `/app/vm`. Given a program file and an integer N, it pushes N onto the stack, executes the program, and prints the value at the top of the stack when it reaches a HALT instruction. /app/vm program.txt "
circuit-fibsqrt,3,software-engineering_20260511_015840_004,CalibForge,5,5,5,5,"Hand-write VM assembly that computes the Nth Fibonacci number for a supplied simulator; same algorithm, same substrate.",A minimal stack-based virtual machine implementation is provided in `/app/vm.c`. The VM has been compiled and is available as `/app/vm`. An assembler `asm.py` is also provided to convert assembly source to binary format. The VM's instructio
circuit-fibsqrt,4,software-engineering_20260603_181444_018,CalibForge,5,5,4,5,"Build add, subtract, multiply and divide from only & | ^ ~ << >> — the ripple-carry and shift-subtract constructions a 32-bit netlist needs.","Write `/app/bitmath.c` that compiles with `gcc -std=c99 -Wall -Werror -o /app/bitmath /app/bitmath.c` and reads two integers from command-line arguments, then prints four lines: ``` add: RESULT sub: RESULT mul: RESULT div: RESULT ``` Where "
circuit-fibsqrt,5,software-engineering_20260508_045740_004,CalibForge,5,5,5,5,"Emit a stack-VM program line by line from its instruction list, using memory, labels and jumps; every test pins an expected value.",The file `/app/vm.c` is a stack-based virtual machine interpreter. Each line of `/app/program.txt` should contain one instruction from the following set: ``` PUSH n - push integer n onto the stack POP - discard the top of stack DUP - duplic
circuit-fibsqrt,6,task_000405_db54ffe9,TMax-15K,5,5,4,4,Reconstruct a logic circuit's dependency graph from its rules and evaluate it exactly for any inputs; circuit building and evaluation.,"You are a script developer building a fast C++ utility for evaluating a static dataflow circuit. Your team lost the original configuration file for the production circuit, but managed to find a screenshot of the textual rules representing t"
circuit-fibsqrt,7,task_09170,Terminal-Lego-15k,5,4,3,4,"Implement integer square root from scratch; the isqrt half of this task, and its bit-by-bit method maps directly onto gates.",# Task: Implement Your Own Square Root Function ## Description Implement a square root function from scratch without using built-in square root functions (like `math.sqrt()` in Python or `Math.sqrt()` in JavaScript). Your implementation sho
circuit-fibsqrt,8,software-engineering_20260604_194036_025,CalibForge,4,5,4,4,"Deduce an undocumented opcode encoding from example programs, then author a bytecode program of your own that computes a value.",Write a virtual machine emulator for the SVM-32 instruction set and use it to execute the bytecode programs in `/app/programs/`. The VM specification is in `/app/vm_spec.txt` — read it carefully. It describes a stack-based VM with 32-bit in
circuit-fibsqrt,9,task_000258_60a61045,TMax-15K,4,5,4,4,Translate an instruction list into exact bytes for a stack machine and emulate it to predict the result; both tests pin values.,"You are an integration developer tasked with creating a tool to test a legacy API endpoint. The API does not accept JSON or XML; instead, it accepts a custom binary payload that acts as bytecode for a small virtual machine on the server. Yo"
