tb21_id,tb21_preview,rank,score,source,task_id,origin,text
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",22,0.075447,TMax-15K,task_003515_3f32213f,hf:allenai/TMax-15K,"You are a data analyst optimizing a logistics network. You have been provided with network data in CSV format, but your querying system needs to be rebuilt in Rust to handle specialized routing constraints and aggregates."
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",23,0.07502,TMax-15K,task_009100_550a2beb,hf:allenai/TMax-15K,"You are a machine learning engineer preparing training data. You need to verify if a new batch of sampled data matches the distribution of your large reference dataset. To do this, you will evaluate the convergence of the Total Variation Distance (TVD) as the sample size increases."
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",24,0.074057,TMax-15K,task_003190_6780f61e,hf:allenai/TMax-15K,You are a data analyst investigating the accuracy of a legacy sensor forecasting model. You have been provided with a dataset at `/home/user/model_outputs.csv`.
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",25,0.073989,TMax-15K,task_005048_e865b76e,hf:allenai/TMax-15K,"You are an automation specialist tasked with building a resilient data processing pipeline node. Your system consists of three locally running services that have already been started by a setup script:
1. An FTP server hosting incoming data files (ftp://127.0.0.1:2121/data/).
2. A Redis server used for tracking pipeline DAG state (127.0.0.1:6379).
3. A downstream HTTP Webhook service (http://127.0.0.1:5000/webhook) expecting clean, processed data."
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",26,0.073625,TMax-15K,task_008076_5919d992,hf:allenai/TMax-15K,"You are an automation specialist tasked with building a lightweight data processing pipeline in Bash. We need to extract structured security events from a raw server log, orchestrate the steps with a basic DAG (Directed Acyclic Graph) approach, and monitor the pipeline's execution."
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",27,0.072602,TMax-15K,task_004503_73bd22c3,hf:allenai/TMax-15K,"You are a Database Reliability Engineer managing a complex backup infrastructure. Your system performs multiple types of backups (Full, Differential, and Incremental), resulting in a Directed Acyclic Graph (DAG) of backup dependencies."
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",28,0.072049,TMax-15K,task_000325_376957fb,hf:allenai/TMax-15K,You are an ML Engineer preparing a data pipeline to analyze customer transaction data. You have been provided with a dataset at `/home/user/transactions.csv`.
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",29,0.071597,TMax-15K,task_003062_898dfbba,hf:allenai/TMax-15K,"You are tasked with migrating a mathematical Directed Acyclic Graph (DAG) evaluator from Python 2 to a modern Python 3 REST API, and orchestrating an end-to-end multi-language test."
bn-fit-modify,"You are provided with a dataset sample from a Bayesian Network in /app/bn_sample_10k.csv. 
Your first task is to recover the underlying DAG using the provided data.

Here is some i",30,0.071501,SWE-Rebench-Tasks-Clean,qiskit__qiskit-10825,/data/yichuan_wang/tmax-9b-centralia-rebench/data/sources/swe-rebench-tasks-clean/tasks/qiskit__qiskit-10825,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there.

Unnecessary check and exception in `GateDirection` pass
### Environment

- **Qiskit Terra version**: 0.25
- **Python version**: 3.9
- **Operating system**: MacOS

### What is happening?

The `GateDirection` transpiler pass has an unnecessary check that input circuits only contain 1 register:

https://github.com/Qiskit/qiskit/blob/main/qiskit/transpiler/passes/utils/gate_direction.py#L328-L332

### How can we reproduce the issue?

```python
from qiskit.circ"
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",1,0.206873,TMax-15K,task_006266_c8cac288,hf:allenai/TMax-15K,You are tasked with setting up a polyglot build system for a new Web Application Firewall (WAF). The system relies on a C++ core for fast packet processing and a Rust library for memory-safe HTML sanitization (to prevent XSS attacks).
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",2,0.121626,TMax-15K,task_001754_53444aa0,hf:allenai/TMax-15K,"You are acting as a security auditor for a web application. The lead security engineer has left you a voicemail outlining a strict new validation procedure to prevent XSS injections and path traversal attacks, while enforcing basic directory access controls."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",3,0.120784,TerminalWorld-Seeds-Clean,tw_104903,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_104903,"Analyze all HTML files in `/app` for accessibility issues using WCAG-Zoo and save the combined results to `/app/result.txt`. The `wcag_zoo` package is already installed and available.

The output in `/app/result.txt` should contain the full accessibility report produced by running the WCAG-Zoo parade check across all HTML files in the `/app` directory. The report should reflect all accessibility warnings and errors found across every `.html` file present."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",4,0.111517,TMax-15K,task_002713_156bfe23,hf:allenai/TMax-15K,"You are a DevSecOps engineer tasked with enforcing policy-as-code for a microservice that handles file uploads. The service is susceptible to path traversal and XSS attacks, and its authentication mechanism needs strict enforcement."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",5,0.11129,TMax-15K,task_007586_8ce4591e,hf:allenai/TMax-15K,"You are a systems programmer working on a web security utility. We have a C-based custom URL encoder designed to sanitize inputs against XSS attacks, but the build system is broken due to compilation and linking errors."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",6,0.10613,TMax-15K,task_000699_8860634f,hf:allenai/TMax-15K,"You are an open-source maintainer reviewing a pull request for a C++ WebSocket server. The PR attempts to introduce a sanitization step for incoming text messages to prevent XSS and command injection, but the code does not compile and the logic is incomplete."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",7,0.103979,TerminalWorld-Seeds-Clean,tw_114823,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_114823,"Record a terminal session and save the recording as an HTML file. The recording should be captured to `/app/grabacion1.html`.

The terminal session recording must be in HTML format (self-contained, viewable in a browser). Additionally, a copy of the recording must be placed at `/media/usb/montarcarpeta/grabacion1.html`, which requires mounting the FAT filesystem device `/dev/sde1` at `/media/usb` beforehand. Both output files must be identical copies of the same HTML recording."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",8,0.093016,TMax-15K,task_007913_8652baa9,hf:allenai/TMax-15K,"You are acting as a Build Engineer. We are upgrading our CI/CD artifact management tools. We currently have a Python script that takes legacy artifact metadata, migrates the schema to v2, merges multiple artifact lists, and sorts them."
break-filter-js-from-html,"There's a /app/filter.py script that attempts to remove JavaScript from HTML files to prevent XSS attacks.
The /app/filter.py script takes an HTML file as a command-line argument a",9,0.089916,TerminalWorld-Seeds-Clean,tw_112619,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_112619,Create a file called `from-chroot` inside the btrfs snapshot container located at `containers/alpine-container/` by running a command within that chroot environment. The file should exist at `/root/containers/containers/alpine-container/from-chroot` on the host filesystem after the operation completes.
